CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,NPOPCHG_2000,NPOPCHG_2001,NPOPCHG_2002,NPOPCHG_2003,NPOPCHG_2004,NPOPCHG_2005,NPOPCHG_2006,NPOPCHG_2007,NPOPCHG_2008,NPOPCHG_2009,NATURALINC2000,NATURALINC2001,NATURALINC2002,NATURALINC2003,NATURALINC2004,NATURALINC2005,NATURALINC2006,NATURALINC2007,NATURALINC2008,NATURALINC2009,BIRTHS2000,BIRTHS2001,BIRTHS2002,BIRTHS2003,BIRTHS2004,BIRTHS2005,BIRTHS2006,BIRTHS2007,BIRTHS2008,BIRTHS2009,DEATHS2000,DEATHS2001,DEATHS2002,DEATHS2003,DEATHS2004,DEATHS2005,DEATHS2006,DEATHS2007,DEATHS2008,DEATHS2009,NETMIG2000,NETMIG2001,NETMIG2002,NETMIG2003,NETMIG2004,NETMIG2005,NETMIG2006,NETMIG2007,NETMIG2008,NETMIG2009,INTERNATIONALMIG2000,INTERNATIONALMIG2001,INTERNATIONALMIG2002,INTERNATIONALMIG2003,INTERNATIONALMIG2004,INTERNATIONALMIG2005,INTERNATIONALMIG2006,INTERNATIONALMIG2007,INTERNATIONALMIG2008,INTERNATIONALMIG2009,DOMESTICMIG2000,DOMESTICMIG2001,DOMESTICMIG2002,DOMESTICMIG2003,DOMESTICMIG2004,DOMESTICMIG2005,DOMESTICMIG2006,DOMESTICMIG2007,DOMESTICMIG2008,DOMESTICMIG2009,RESIDUAL2000,RESIDUAL2001,RESIDUAL2002,RESIDUAL2003,RESIDUAL2004,RESIDUAL2005,RESIDUAL2006,RESIDUAL2007,RESIDUAL2008,RESIDUAL2009
24980,,,"Grenada, MS",Micropolitan Statistical Area,23263,23263,23191,23041,22936,22755,22680,22726,23035,23112,23093,23046,-72,-150,-105,-181,-75,46,309,77,-19,-47,2,23,-36,-33,-24,27,65,64,69,41,76,339,265,278,297,322,338,347,335,331,74,316,301,311,321,295,273,283,266,290,-72,-153,-48,-123,-32,44,261,20,-88,-88,1,15,14,7,18,18,20,16,17,15,-73,-168,-62,-130,-50,26,241,4,-105,-103,-2,-20,-21,-25,-19,-25,-17,-7,0,0
24980,,28043,"Grenada County, MS",County or equivalent,23263,23263,23191,23041,22936,22755,22680,22726,23035,23112,23093,23046,-72,-150,-105,-181,-75,46,309,77,-19,-47,2,23,-36,-33,-24,27,65,64,69,41,76,339,265,278,297,322,338,347,335,331,74,316,301,311,321,295,273,283,266,290,-72,-153,-48,-123,-32,44,261,20,-88,-88,1,15,14,7,18,18,20,16,17,15,-73,-168,-62,-130,-50,26,241,4,-105,-103,-2,-20,-21,-25,-19,-25,-17,-7,0,0
25100,,,"Guymon, OK",Micropolitan Statistical Area,20107,20107,20203,20113,20014,19847,20198,20021,20096,20151,20573,21135,96,-90,-99,-167,351,-177,75,55,422,562,59,271,211,235,270,244,212,273,273,296,95,404,366,394,399,386,344,411,375,388,36,133,155,159,129,142,132,138,102,92,39,-351,-303,-415,99,-408,-128,-227,150,254,81,269,259,242,226,253,250,228,220,224,-42,-620,-562,-657,-127,-661,-378,-455,-70,30,-2,-10,-7,13,-18,-13,-9,9,-1,12
25100,,40139,"Texas County, OK",County or equivalent,20107,20107,20203,20113,20014,19847,20198,20021,20096,20151,20573,21135,96,-90,-99,-167,351,-177,75,55,422,562,59,271,211,235,270,244,212,273,273,296,95,404,366,394,399,386,344,411,375,388,36,133,155,159,129,142,132,138,102,92,39,-351,-303,-415,99,-408,-128,-227,150,254,81,269,259,242,226,253,250,228,220,224,-42,-620,-562,-657,-127,-661,-378,-455,-70,30,-2,-10,-7,13,-18,-13,-9,9,-1,12
25220,,,"Hammond, LA",Micropolitan Statistical Area,100588,100602,100826,101614,102303,103360,104745,106221,113119,115701,117417,118688,224,788,689,1057,1385,1476,6898,2582,1716,1271,132,687,671,492,624,563,561,856,880,742,381,1633,1588,1494,1639,1636,1688,1926,1952,1874,249,946,917,1002,1015,1073,1127,1070,1072,1132,84,209,124,681,863,1012,6357,1722,845,540,5,42,40,25,52,43,48,42,45,43,79,167,84,656,811,969,6309,1680,800,497,8,-108,-106,-116,-102,-99,-20,4,-9,-11
25220,,22105,"Tangipahoa Parish, LA",County or equivalent,100588,100602,100826,101614,102303,103360,104745,106221,113119,115701,117417,118688,224,788,689,1057,1385,1476,6898,2582,1716,1271,132,687,671,492,624,563,561,856,880,742,381,1633,1588,1494,1639,1636,1688,1926,1952,1874,249,946,917,1002,1015,1073,1127,1070,1072,1132,84,209,124,681,863,1012,6357,1722,845,540,5,42,40,25,52,43,48,42,45,43,79,167,84,656,811,969,6309,1680,800,497,8,-108,-106,-116,-102,-99,-20,4,-9,-11
25300,,,"Hannibal, MO",Micropolitan Statistical Area,37915,37915,37962,37734,37641,37738,37593,37803,37958,37866,37953,38083,47,-228,-93,97,-145,210,155,-92,87,130,40,85,29,3,19,65,73,128,141,86,130,495,483,476,474,493,495,557,572,516,90,410,454,473,455,428,422,429,431,430,7,-279,-89,145,-130,184,104,-220,-60,23,0,9,7,6,7,8,7,7,7,7,7,-288,-96,139,-137,176,97,-227,-67,16,0,-34,-33,-51,-34,-39,-22,0,6,21
25300,,29127,"Marion County, MO",County or equivalent,28289,28289,28309,28099,28010,28168,28041,28109,28229,28137,28283,28449,20,-210,-89,158,-127,68,120,-92,146,166,37,99,52,5,4,29,40,80,95,64,105,422,406,375,366,379,385,444,437,401,68,323,354,370,362,350,345,364,342,337,-19,-286,-117,189,-105,68,99,-172,47,85,0,7,5,4,6,6,6,5,6,5,-19,-293,-122,185,-111,62,93,-177,41,80,2,-23,-24,-36,-26,-29,-19,0,4,17
25300,,29173,"Ralls County, MO",County or equivalent,9626,9626,9653,9635,9631,9570,9552,9694,9729,9729,9670,9634,27,-18,-4,-61,-18,142,35,0,-59,-36,3,-14,-23,-2,15,36,33,48,46,22,25,73,77,101,108,114,110,113,135,115,22,87,100,103,93,78,77,65,89,93,26,7,28,-44,-25,116,5,-48,-107,-62,0,2,2,2,1,2,1,2,1,2,26,5,26,-46,-26,114,4,-50,-108,-64,-2,-11,-9,-15,-8,-10,-3,0,2,4
25340,,,"Harriman, TN",Micropolitan Statistical Area,51910,51911,51939,52044,52094,52404,52624,52556,53084,53309,53473,53508,28,105,50,310,220,-68,528,225,164,35,-2,12,-50,-56,-116,-184,-9,-118,-42,-88,150,629,545,530,511,501,545,537,584,540,152,617,595,586,627,685,554,655,626,628,29,143,149,415,385,167,579,348,214,140,2,28,24,21,23,21,23,18,18,16,27,115,125,394,362,146,556,330,196,124,1,-50,-49,-49,-49,-51,-42,-5,-8,-17
25340,,47145,"Roane County, TN",County or equivalent,51910,51911,51939,52044,52094,52404,52624,52556,53084,53309,53473,53508,28,105,50,310,220,-68,528,225,164,35,-2,12,-50,-56,-116,-184,-9,-118,-42,-88,150,629,545,530,511,501,545,537,584,540,152,617,595,586,627,685,554,655,626,628,29,143,149,415,385,167,579,348,214,140,2,28,24,21,23,21,23,18,18,16,27,115,125,394,362,146,556,330,196,124,1,-50,-49,-49,-49,-51,-42,-5,-8,-17
25380,,,"Harrisburg, IL",Micropolitan Statistical Area,26733,26733,26631,26370,26269,26112,26128,25961,25996,26008,25826,25738,-102,-261,-101,-157,16,-167,35,12,-182,-88,-37,-177,-80,-63,-95,-64,-87,-50,-72,-58,68,269,317,343,319,317,298,310,303,324,105,446,397,406,414,381,385,360,375,382,-63,-60,7,-58,135,-78,138,66,-108,-27,1,7,7,5,8,7,6,5,7,6,-64,-67,0,-63,127,-85,132,61,-115,-33,-2,-24,-28,-36,-24,-25,-16,-4,-2,-3
25380,,17165,"Saline County, IL",County or equivalent,26733,26733,26631,26370,26269,26112,26128,25961,25996,26008,25826,25738,-102,-261,-101,-157,16,-167,35,12,-182,-88,-37,-177,-80,-63,-95,-64,-87,-50,-72,-58,68,269,317,343,319,317,298,310,303,324,105,446,397,406,414,381,385,360,375,382,-63,-60,7,-58,135,-78,138,66,-108,-27,1,7,7,5,8,7,6,5,7,6,-64,-67,0,-63,127,-85,132,61,-115,-33,-2,-24,-28,-36,-24,-25,-16,-4,-2,-3
25460,,,"Harrison, AR",Micropolitan Statistical Area,42556,42556,42698,42776,42938,43068,43278,43789,44336,44966,45157,45012,142,78,162,130,210,511,547,630,191,-145,21,36,48,14,47,44,0,60,82,16,134,512,500,505,516,519,524,549,552,514,113,476,452,491,469,475,524,489,470,498,120,81,154,172,210,510,578,568,117,-154,1,16,15,14,20,22,23,21,19,20,119,65,139,158,190,488,555,547,98,-174,1,-39,-40,-56,-47,-43,-31,2,-8,-7
25460,,5009,"Boone County, AR",County or equivalent,33948,33948,34051,34253,34432,34507,34841,35408,35959,36653,36863,36821,103,202,179,75,334,567,551,694,210,-42,26,21,56,20,41,49,20,74,73,17,112,409,431,417,422,437,447,471,455,430,86,388,375,397,381,388,427,397,382,413,76,213,153,104,330,553,556,619,143,-52,1,15,15,13,18,20,21,19,18,18,75,198,138,91,312,533,535,600,125,-70,1,-32,-30,-49,-37,-35,-25,1,-6,-7
25460,,5101,"Newton County, AR",County or equivalent,8608,8608,8647,8523,8506,8561,8437,8381,8377,8313,8294,8191,39,-124,-17,55,-124,-56,-4,-64,-19,-103,-5,15,-8,-6,6,-5,-20,-14,9,-1,22,103,69,88,94,82,77,78,97,84,27,88,77,94,88,87,97,92,88,85,44,-132,1,68,-120,-43,22,-51,-26,-102,0,1,0,1,2,2,2,2,1,2,44,-133,1,67,-122,-45,20,-53,-27,-104,0,-7,-10,-7,-10,-8,-6,1,-2,0
25580,,,"Hastings, NE",Micropolitan Statistical Area,38190,38190,38178,38500,38532,38884,39286,39403,39250,39189,39419,39529,-12,322,32,352,402,117,-153,-61,230,110,59,93,89,99,130,134,134,142,104,137,134,449,482,480,494,526,512,504,493,535,75,356,393,381,364,392,378,362,389,398,-71,-262,-451,-132,-137,-6,-281,-202,131,-14,30,124,106,93,87,86,88,81,76,77,-101,-386,-557,-225,-224,-92,-369,-283,55,-91,0,491,394,385,409,-11,-6,-1,-5,-13
25580,,31001,"Adams County, NE",County or equivalent,31151,31151,31153,31596,31708,32140,32640,32918,32858,32873,33149,33324,2,443,112,432,500,278,-60,15,276,175,47,92,87,112,138,134,130,156,99,146,109,371,406,405,432,451,436,431,420,458,62,279,319,293,294,317,306,275,321,312,-46,-144,-374,-73,-55,151,-186,-140,182,40,30,121,104,91,83,81,83,77,73,73,-76,-265,-478,-164,-138,70,-269,-217,109,-33,1,495,399,393,417,-7,-4,-1,-5,-11
25580,,31035,"Clay County, NE",County or equivalent,7039,7039,7025,6904,6824,6744,6646,6485,6392,6316,6270,6205,-14,-121,-80,-80,-98,-161,-93,-76,-46,-65,12,1,2,-13,-8,0,4,-14,5,-9,25,78,76,75,62,75,76,73,73,77,13,77,74,88,70,75,72,87,68,86,-25,-118,-77,-59,-82,-157,-95,-62,-51,-54,0,3,2,2,4,5,5,4,3,4,-25,-121,-79,-61,-86,-162,-100,-66,-54,-58,-1,-4,-5,-8,-8,-4,-2,0,0,-2
25660,,,"Havre, MT",Micropolitan Statistical Area,16673,16671,16628,16464,16292,16195,16206,16201,16393,16492,16453,16632,-43,-164,-172,-97,11,-5,192,99,-39,179,34,123,116,83,115,122,146,114,172,180,68,273,266,226,252,276,294,263,301,298,34,150,150,143,137,154,148,149,129,118,-76,-275,-280,-162,-90,-113,57,-12,-213,4,0,-1,-1,-2,1,0,0,-1,1,0,-76,-274,-279,-160,-91,-113,57,-11,-214,4,-1,-12,-8,-18,-14,-14,-11,-3,2,-5
25660,,30041,"Hill County, MT",County or equivalent,16673,16671,16628,16464,16292,16195,16206,16201,16393,16492,16453,16632,-43,-164,-172,-97,11,-5,192,99,-39,179,34,123,116,83,115,122,146,114,172,180,68,273,266,226,252,276,294,263,301,298,34,150,150,143,137,154,148,149,129,118,-76,-275,-280,-162,-90,-113,57,-12,-213,4,0,-1,-1,-2,1,0,0,-1,1,0,-76,-274,-279,-160,-91,-113,57,-11,-214,4,-1,-12,-8,-18,-14,-14,-11,-3,2,-5
25700,,,"Hays, KS",Micropolitan Statistical Area,27507,27507,27455,27531,27407,27302,27184,27080,27228,27238,27477,27739,-52,76,-124,-105,-118,-104,148,10,239,262,29,113,82,134,95,83,121,131,144,137,79,345,341,367,373,323,350,366,390,388,50,232,259,233,278,240,229,235,246,251,-79,-10,-185,-212,-187,-165,48,-116,97,129,5,37,34,20,24,18,20,16,18,16,-84,-47,-219,-232,-211,-183,28,-132,79,113,-2,-27,-21,-27,-26,-22,-21,-5,-2,-4
25700,,20051,"Ellis County, KS",County or equivalent,27507,27507,27455,27531,27407,27302,27184,27080,27228,27238,27477,27739,-52,76,-124,-105,-118,-104,148,10,239,262,29,113,82,134,95,83,121,131,144,137,79,345,341,367,373,323,350,366,390,388,50,232,259,233,278,240,229,235,246,251,-79,-10,-185,-212,-187,-165,48,-116,97,129,5,37,34,20,24,18,20,16,18,16,-84,-47,-219,-232,-211,-183,28,-132,79,113,-2,-27,-21,-27,-26,-22,-21,-5,-2,-4
25720,,,"Heber, UT",Micropolitan Statistical Area,15215,15215,15417,16090,16735,17382,17827,18726,19891,20395,20976,21600,202,673,645,647,445,899,1165,504,581,624,63,220,259,282,287,300,265,309,334,322,86,296,369,371,392,390,361,405,424,445,23,76,110,89,105,90,96,96,90,123,141,460,392,370,175,608,903,195,245,282,7,48,43,30,28,27,28,27,25,25,134,412,349,340,147,581,875,168,220,257,-2,-7,-6,-5,-17,-9,-3,0,2,20
25720,,49051,"Wasatch County, UT",County or equivalent,15215,15215,15417,16090,16735,17382,17827,18726,19891,20395,20976,21600,202,673,645,647,445,899,1165,504,581,624,63,220,259,282,287,300,265,309,334,322,86,296,369,371,392,390,361,405,424,445,23,76,110,89,105,90,96,96,90,123,141,460,392,370,175,608,903,195,245,282,7,48,43,30,28,27,28,27,25,25,134,412,349,340,147,581,875,168,220,257,-2,-7,-6,-5,-17,-9,-3,0,2,20
25740,,,"Helena, MT",Micropolitan Statistical Area,65765,65763,65955,66314,66364,67196,68297,68896,69918,71258,72444,73412,192,359,50,832,1101,599,1022,1340,1186,968,97,215,174,197,195,211,208,335,263,246,207,762,743,750,767,788,790,866,894,881,110,547,569,553,572,577,582,531,631,635,90,215,-64,694,982,457,854,998,920,723,3,33,29,7,42,33,41,30,33,28,87,182,-93,687,940,424,813,968,887,695,5,-71,-60,-59,-76,-69,-40,7,3,-1
25740,,30043,"Jefferson County, MT",County or equivalent,10049,10047,10077,10119,10223,10307,10566,10770,10868,11127,11288,11470,30,42,104,84,259,204,98,259,161,182,6,-8,-1,8,27,10,24,37,2,10,18,87,90,87,105,97,106,109,87,104,12,95,91,79,78,87,82,72,85,94,23,60,112,86,247,205,80,219,159,169,0,-1,-2,-4,2,-1,1,-1,1,-1,23,61,114,90,245,206,79,220,158,170,1,-10,-7,-10,-15,-11,-6,3,0,3
25740,,30049,"Lewis and Clark County, MT",County or equivalent,55716,55716,55878,56195,56141,56889,57731,58126,59050,60131,61156,61942,162,317,-54,748,842,395,924,1081,1025,786,91,223,175,189,168,201,184,298,261,236,189,675,653,663,662,691,684,757,807,777,98,452,478,474,494,490,500,459,546,541,67,155,-176,608,735,252,774,779,761,554,3,34,31,11,40,34,40,31,32,29,64,121,-207,597,695,218,734,748,729,525,4,-61,-53,-49,-61,-58,-34,4,3,-4
25760,,,"Helena-West Helena, AR",Micropolitan Statistical Area,26445,26445,26268,25661,24772,24088,23618,23260,22458,21915,21458,20921,-177,-607,-889,-684,-470,-358,-802,-543,-457,-537,14,137,103,92,96,113,66,124,55,82,90,474,445,383,421,422,397,411,364,369,76,337,342,291,325,309,331,287,309,287,-183,-726,-990,-788,-536,-455,-866,-684,-526,-646,0,7,6,5,6,5,5,5,3,4,-183,-733,-996,-793,-542,-460,-871,-689,-529,-650,-8,-18,-2,12,-30,-16,-2,17,14,27
25760,,5107,"Phillips County, AR",County or equivalent,26445,26445,26268,25661,24772,24088,23618,23260,22458,21915,21458,20921,-177,-607,-889,-684,-470,-358,-802,-543,-457,-537,14,137,103,92,96,113,66,124,55,82,90,474,445,383,421,422,397,411,364,369,76,337,342,291,325,309,331,287,309,287,-183,-726,-990,-788,-536,-455,-866,-684,-526,-646,0,7,6,5,6,5,5,5,3,4,-183,-733,-996,-793,-542,-460,-871,-689,-529,-650,-8,-18,-2,12,-30,-16,-2,17,14,27
25780,,,"Henderson, NC",Micropolitan Statistical Area,42954,42952,43123,43655,43537,43247,43066,42871,43067,42950,42990,43056,171,532,-118,-290,-181,-195,196,-117,40,66,94,258,224,178,161,205,240,291,216,158,184,750,713,681,656,694,659,758,667,641,90,492,489,503,495,489,419,467,451,483,76,315,-310,-440,-297,-360,-15,-411,-183,-113,36,125,120,103,93,92,92,86,87,87,40,190,-430,-543,-390,-452,-107,-497,-270,-200,1,-41,-32,-28,-45,-40,-29,3,7,21
25780,,37181,"Vance County, NC",County or equivalent,42954,42952,43123,43655,43537,43247,43066,42871,43067,42950,42990,43056,171,532,-118,-290,-181,-195,196,-117,40,66,94,258,224,178,161,205,240,291,216,158,184,750,713,681,656,694,659,758,667,641,90,492,489,503,495,489,419,467,451,483,76,315,-310,-440,-297,-360,-15,-411,-183,-113,36,125,120,103,93,92,92,86,87,87,40,190,-430,-543,-390,-452,-107,-497,-270,-200,1,-41,-32,-28,-45,-40,-29,3,7,21
25820,,,"Hereford, TX",Micropolitan Statistical Area,18561,18555,18492,18294,18259,18171,18311,18294,18253,18339,18420,18353,-63,-198,-35,-88,140,-17,-41,86,81,-67,50,204,215,200,191,203,237,229,231,226,84,346,382,337,355,358,381,379,373,371,34,142,167,137,164,155,144,150,142,145,-109,-394,-238,-279,-35,-205,-270,-144,-154,-305,11,66,64,57,48,51,49,49,47,49,-120,-460,-302,-336,-83,-256,-319,-193,-201,-354,-4,-8,-12,-9,-16,-15,-8,1,4,12
25820,,48117,"Deaf Smith County, TX",County or equivalent,18561,18555,18492,18294,18259,18171,18311,18294,18253,18339,18420,18353,-63,-198,-35,-88,140,-17,-41,86,81,-67,50,204,215,200,191,203,237,229,231,226,84,346,382,337,355,358,381,379,373,371,34,142,167,137,164,155,144,150,142,145,-109,-394,-238,-279,-35,-205,-270,-144,-154,-305,11,66,64,57,48,51,49,49,47,49,-120,-460,-302,-336,-83,-256,-319,-193,-201,-354,-4,-8,-12,-9,-16,-15,-8,1,4,12
25900,,,"Hilo, HI",Micropolitan Statistical Area,148677,148676,149095,150881,153170,156340,160170,164887,169540,173190,176399,177835,419,1786,2289,3170,3830,4717,4653,3650,3209,1436,183,775,653,836,999,1095,995,1163,1143,1248,503,2008,1915,2082,2215,2274,2275,2515,2616,2691,320,1233,1262,1246,1216,1179,1280,1352,1473,1443,230,1149,1754,2426,3032,3788,3794,2490,2069,198,150,509,499,438,454,490,495,443,438,432,80,640,1255,1988,2578,3298,3299,2047,1631,-234,6,-138,-118,-92,-201,-166,-136,-3,-3,-10
25900,,15001,"Hawaii County, HI",County or equivalent,148677,148676,149095,150881,153170,156340,160170,164887,169540,173190,176399,177835,419,1786,2289,3170,3830,4717,4653,3650,3209,1436,183,775,653,836,999,1095,995,1163,1143,1248,503,2008,1915,2082,2215,2274,2275,2515,2616,2691,320,1233,1262,1246,1216,1179,1280,1352,1473,1443,230,1149,1754,2426,3032,3788,3794,2490,2069,198,150,509,499,438,454,490,495,443,438,432,80,640,1255,1988,2578,3298,3299,2047,1631,-234,6,-138,-118,-92,-201,-166,-136,-3,-3,-10
25940,,,"Hilton Head Island-Beaufort, SC",Micropolitan Statistical Area,141615,141619,142784,145678,149420,151934,155960,160766,165952,170181,174910,178436,1165,2894,3742,2514,4026,4806,5186,4229,4729,3526,244,1134,1084,1097,1321,1144,1422,1539,1397,1165,503,2178,2261,2326,2536,2422,2652,2806,2770,2751,259,1044,1177,1229,1215,1278,1230,1267,1373,1586,939,1884,2741,1458,2876,3791,3844,2686,3309,2277,304,553,156,-873,1255,675,989,487,659,619,635,1331,2585,2331,1621,3116,2855,2199,2650,1658,-18,-124,-83,-41,-171,-129,-80,4,23,84
25940,,45013,"Beaufort County, SC",County or equivalent,120937,120948,122077,124794,128547,131014,134926,139458,144190,147970,152164,155215,1129,2717,3753,2467,3912,4532,4732,3780,4194,3051,212,951,984,981,1178,993,1210,1344,1161,1026,442,1864,1978,2029,2232,2083,2252,2425,2367,2405,230,913,994,1048,1054,1090,1042,1081,1206,1379,936,1867,2834,1500,2887,3647,3590,2428,3007,1937,275,426,20,-998,1127,531,844,354,527,488,661,1441,2814,2498,1760,3116,2746,2074,2480,1449,-19,-101,-65,-14,-153,-108,-68,8,26,88
25940,,45053,"Jasper County, SC",County or equivalent,20678,20671,20707,20884,20873,20920,21034,21308,21762,22211,22746,23221,36,177,-11,47,114,274,454,449,535,475,32,183,100,116,143,151,212,195,236,139,61,314,283,297,304,339,400,381,403,346,29,131,183,181,161,188,188,186,167,207,3,17,-93,-42,-11,144,254,258,302,340,29,127,136,125,128,144,145,133,132,131,-26,-110,-229,-167,-139,0,109,125,170,209,1,-23,-18,-27,-18,-21,-12,-4,-3,-4
26020,,,"Hobbs, NM",Micropolitan Statistical Area,55511,55508,55155,54865,55422,55295,55699,56109,56867,57952,59129,60232,-353,-290,557,-127,404,410,758,1085,1177,1103,91,422,409,440,505,478,567,673,737,622,201,927,903,917,981,953,1078,1189,1146,1091,110,505,494,477,476,475,511,516,409,469,-437,-669,202,-521,-56,-9,232,407,436,469,31,119,119,107,103,112,112,93,92,92,-468,-788,83,-628,-159,-121,120,314,344,377,-7,-43,-54,-46,-45,-59,-41,5,4,12
26020,,35025,"Lea County, NM",County or equivalent,55511,55508,55155,54865,55422,55295,55699,56109,56867,57952,59129,60232,-353,-290,557,-127,404,410,758,1085,1177,1103,91,422,409,440,505,478,567,673,737,622,201,927,903,917,981,953,1078,1189,1146,1091,110,505,494,477,476,475,511,516,409,469,-437,-669,202,-521,-56,-9,232,407,436,469,31,119,119,107,103,112,112,93,92,92,-468,-788,83,-628,-159,-121,120,314,344,377,-7,-43,-54,-46,-45,-59,-41,5,4,12
26140,,,"Homosassa Springs, FL",Micropolitan Statistical Area,118085,118085,118639,121081,123243,125757,129208,132947,136796,139838,140865,140357,554,2442,2162,2514,3451,3739,3849,3042,1027,-508,-249,-1205,-1183,-1268,-1235,-1194,-1195,-1062,-1168,-1185,221,849,849,880,915,932,1108,1156,1160,1163,470,2054,2032,2148,2150,2126,2303,2218,2328,2348,819,3689,3363,3699,4937,5077,5172,4063,2196,751,17,87,87,77,79,81,86,75,74,68,802,3602,3276,3622,4858,4996,5086,3988,2122,683,-16,-42,-18,83,-251,-144,-128,41,-1,-74
26140,,12017,"Citrus County, FL",County or equivalent,118085,118085,118639,121081,123243,125757,129208,132947,136796,139838,140865,140357,554,2442,2162,2514,3451,3739,3849,3042,1027,-508,-249,-1205,-1183,-1268,-1235,-1194,-1195,-1062,-1168,-1185,221,849,849,880,915,932,1108,1156,1160,1163,470,2054,2032,2148,2150,2126,2303,2218,2328,2348,819,3689,3363,3699,4937,5077,5172,4063,2196,751,17,87,87,77,79,81,86,75,74,68,802,3602,3276,3622,4858,4996,5086,3988,2122,683,-16,-42,-18,83,-251,-144,-128,41,-1,-74
26220,,,"Hood River, OR",Micropolitan Statistical Area,20411,20411,20472,20396,20597,20582,20783,20946,21111,21169,21469,21883,61,-76,201,-15,201,163,165,58,300,414,47,148,145,106,107,137,145,129,132,129,97,325,326,294,299,311,299,305,306,303,50,177,181,188,192,174,154,176,174,174,17,-211,79,-104,109,48,33,-70,170,283,33,114,99,90,81,86,83,78,72,76,-16,-325,-20,-194,28,-38,-50,-148,98,207,-3,-13,-23,-17,-15,-22,-13,-1,-2,2
26220,,41027,"Hood River County, OR",County or equivalent,20411,20411,20472,20396,20597,20582,20783,20946,21111,21169,21469,21883,61,-76,201,-15,201,163,165,58,300,414,47,148,145,106,107,137,145,129,132,129,97,325,326,294,299,311,299,305,306,303,50,177,181,188,192,174,154,176,174,174,17,-211,79,-104,109,48,33,-70,170,283,33,114,99,90,81,86,83,78,72,76,-16,-325,-20,-194,28,-38,-50,-148,98,207,-3,-13,-23,-17,-15,-22,-13,-1,-2,2
26260,,,"Hope, AR",Micropolitan Statistical Area,33542,33540,33480,33120,32950,32828,32695,32627,32611,32543,32118,32191,-60,-360,-170,-122,-133,-68,-16,-68,-425,73,17,65,60,72,47,101,155,147,168,165,114,476,457,467,420,451,482,518,451,449,97,411,397,395,373,350,327,371,283,284,-75,-396,-208,-161,-149,-136,-148,-220,-611,-93,34,144,147,140,129,142,142,133,123,126,-109,-540,-355,-301,-278,-278,-290,-353,-734,-219,-2,-29,-22,-33,-31,-33,-23,5,18,1
26260,,5057,"Hempstead County, AR",County or equivalent,23587,23585,23560,23310,23249,23187,23103,23092,23169,23212,22969,23027,-25,-250,-61,-62,-84,-11,77,43,-243,58,16,80,52,72,23,79,121,140,138,136,82,341,327,342,274,326,347,390,334,323,66,261,275,270,251,247,226,250,196,187,-40,-310,-98,-111,-84,-66,-26,-100,-392,-81,32,129,131,125,117,128,128,119,111,113,-72,-439,-229,-236,-201,-194,-154,-219,-503,-194,-1,-20,-15,-23,-23,-24,-18,3,11,3
26260,,5099,"Nevada County, AR",County or equivalent,9955,9955,9920,9810,9701,9641,9592,9535,9442,9331,9149,9164,-35,-110,-109,-60,-49,-57,-93,-111,-182,15,1,-15,8,0,24,22,34,7,30,29,32,135,130,125,146,125,135,128,117,126,31,150,122,125,122,103,101,121,87,97,-35,-86,-110,-50,-65,-70,-122,-120,-219,-12,2,15,16,15,12,14,14,14,12,13,-37,-101,-126,-65,-77,-84,-136,-134,-231,-25,-1,-9,-7,-10,-8,-9,-5,2,7,-2
26340,,,"Houghton, MI",Micropolitan Statistical Area,38317,38317,38260,37847,37894,37598,37787,37628,37159,37171,37594,37638,-57,-413,47,-296,189,-159,-469,12,423,44,9,-22,12,-8,38,-26,37,45,72,79,109,408,411,406,424,409,450,455,430,458,100,430,399,414,386,435,413,410,358,379,-62,-360,72,-251,186,-92,-486,-32,354,-31,11,62,61,47,51,51,53,49,47,48,-73,-422,11,-298,135,-143,-539,-81,307,-79,-4,-31,-37,-37,-35,-41,-20,-1,-3,-4
26340,,26061,"Houghton County, MI",County or equivalent,36016,36016,35950,35553,35646,35374,35616,35494,34979,34945,35321,35333,-66,-397,93,-272,242,-122,-515,-34,376,12,9,-31,17,-10,45,-7,24,27,72,83,103,379,391,385,408,393,414,418,410,437,94,410,374,395,363,400,390,391,338,354,-74,-339,112,-228,230,-78,-517,-59,307,-63,11,61,60,46,51,50,53,48,47,47,-85,-400,52,-274,179,-128,-570,-107,260,-110,-1,-27,-36,-34,-33,-37,-22,-2,-3,-8
26340,,26083,"Keweenaw County, MI",County or equivalent,2301,2301,2310,2294,2248,2224,2171,2134,2180,2226,2273,2305,9,-16,-46,-24,-53,-37,46,46,47,32,0,9,-5,2,-7,-19,13,18,0,-4,6,29,20,21,16,16,36,37,20,21,6,20,25,19,23,35,23,19,20,25,12,-21,-40,-23,-44,-14,31,27,47,32,0,1,1,1,0,1,0,1,0,1,12,-22,-41,-24,-44,-15,31,26,47,31,-3,-4,-1,-3,-2,-4,2,1,0,4
